2025-11-28 18:12:58.821 | INFO  | Timestamp: 2025-11-28 18:12:58.725 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 94ms
2025-11-28 19:42:15.826 | INFO  | Timestamp: 2025-11-28 19:42:15.816 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [346] | Execution Time: 10ms
2025-11-28 19:42:21.215 | INFO  | Timestamp: 2025-11-28 19:42:20.735 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [390] | Execution Time: 480ms
2025-11-28 19:42:21.584 | INFO  | Timestamp: 2025-11-28 19:42:21.576 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [390] | Execution Time: 8ms
2025-11-28 19:42:21.588 | INFO  | Timestamp: 2025-11-28 19:42:21.117 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [390] | Execution Time: 471ms
2025-11-28 19:42:22.311 | INFO  | Timestamp: 2025-11-28 19:42:22.295 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [390] | Execution Time: 16ms
2025-11-28 19:42:29.354 | INFO  | Timestamp: 2025-11-28 19:42:28.888 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [600] | Execution Time: 466ms
2025-11-28 19:42:31.142 | INFO  | Timestamp: 2025-11-28 19:42:31.123 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [600] | Execution Time: 19ms
2025-11-28 19:42:31.682 | INFO  | Timestamp: 2025-11-28 19:42:31.677 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [600] | Execution Time: 5ms
2025-11-28 19:42:32.234 | INFO  | Timestamp: 2025-11-28 19:42:32.228 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [600] | Execution Time: 6ms
2025-11-28 19:42:39.316 | INFO  | Timestamp: 2025-11-28 19:42:38.773 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [905] | Execution Time: 543ms
2025-11-28 19:43:11.577 | INFO  | Timestamp: 2025-11-28 19:43:11.549 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [905] | Execution Time: 27ms
2025-11-28 19:43:11.886 | INFO  | Timestamp: 2025-11-28 19:43:11.875 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [905] | Execution Time: 11ms
2025-11-28 19:43:12.412 | INFO  | Timestamp: 2025-11-28 19:43:12.405 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [905] | Execution Time: 7ms
2025-11-28 19:43:12.599 | INFO  | Timestamp: 2025-11-28 19:43:12.592 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [905] | Execution Time: 7ms
2025-11-28 19:43:16.940 | INFO  | Timestamp: 2025-11-28 19:43:16.437 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [889] | Execution Time: 503ms
2025-11-28 19:43:17.908 | INFO  | Timestamp: 2025-11-28 19:43:17.903 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [889] | Execution Time: 5ms
2025-11-28 19:43:19.063 | INFO  | Timestamp: 2025-11-28 19:43:19.056 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [889] | Execution Time: 7ms
2025-11-28 19:43:19.899 | INFO  | Timestamp: 2025-11-28 19:43:19.892 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [889] | Execution Time: 7ms
2025-11-28 19:59:41.039 | INFO  | Timestamp: 2025-11-28 19:59:40.949 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [889] | Execution Time: 86ms
2025-11-28 19:59:42.468 | INFO  | Timestamp: 2025-11-28 19:59:42.460 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [889] | Execution Time: 8ms
2025-11-28 20:01:54.513 | INFO  | Timestamp: 2025-11-28 20:01:54.505 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [889] | Execution Time: 8ms
2025-11-28 20:02:09.220 | INFO  | Timestamp: 2025-11-28 20:02:08.328 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [890] | Execution Time: 892ms
2025-11-28 20:02:11.073 | INFO  | Timestamp: 2025-11-28 20:02:11.064 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [890] | Execution Time: 9ms
2025-11-29 19:36:33.756 | INFO  | Timestamp: 2025-11-29 19:36:33.483 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 270ms
2025-11-29 19:36:37.379 | INFO  | Timestamp: 2025-11-29 19:36:36.899 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 480ms
2025-11-29 19:37:01.363 | ERROR | Timestamp: 2025-11-29 19:36:58.754 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Argentina] | Execution Time: 2600ms | Status: FAILED | Error: A JSONObject text must begin with '{' at 3 [character 1 line 2]
2025-11-29 19:40:25.096 | ERROR | Timestamp: 2025-11-29 19:40:24.808 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 283ms | Status: FAILED | Error: Credenciales erróneas
2025-11-29 19:40:28.201 | ERROR | Timestamp: 2025-11-29 19:40:28.094 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 106ms | Status: FAILED | Error: Credenciales erróneas
2025-11-29 19:40:32.677 | INFO  | Timestamp: 2025-11-29 19:40:32.560 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 115ms
2025-11-29 19:40:44.956 | INFO  | Timestamp: 2025-11-29 19:40:44.662 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 294ms
2025-11-29 19:41:07.546 | ERROR | Timestamp: 2025-11-29 19:41:05.330 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Argentina] | Execution Time: 2216ms | Status: FAILED | Error: A JSONObject text must begin with '{' at 3 [character 1 line 2]
2025-11-29 19:48:18.454 | INFO  | Timestamp: 2025-11-29 19:48:18.331 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 117ms
2025-11-29 19:48:26.797 | INFO  | Timestamp: 2025-11-29 19:48:26.540 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 257ms
2025-11-29 19:48:51.479 | ERROR | Timestamp: 2025-11-29 19:48:49.203 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Argentina] | Execution Time: 2271ms | Status: FAILED | Error: A JSONObject text must begin with '{' at 3 [character 1 line 2]
2025-11-29 19:53:22.002 | INFO  | Timestamp: 2025-11-29 19:53:21.783 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 216ms
2025-11-29 19:53:26.168 | INFO  | Timestamp: 2025-11-29 19:53:25.711 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 457ms
2025-11-29 19:53:51.368 | ERROR | Timestamp: 2025-11-29 19:53:50.975 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Argentina] | Execution Time: 385ms | Status: FAILED | Error: Host desconocido (www.api.football-data.org)
2025-11-29 19:54:04.039 | INFO  | Timestamp: 2025-11-29 19:54:04.034 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 4ms
2025-11-29 19:54:08.413 | INFO  | Timestamp: 2025-11-29 19:54:08.305 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 108ms
2025-11-29 19:54:40.663 | ERROR | Timestamp: 2025-11-29 19:54:40.525 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Argentina] | Execution Time: 138ms | Status: FAILED | Error: Host desconocido (www.api.football-data.org)
2025-11-29 20:00:00.587 | INFO  | Timestamp: 2025-11-29 20:00:00.360 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 224ms
2025-11-29 20:00:05.829 | INFO  | Timestamp: 2025-11-29 20:00:05.417 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 412ms
2025-11-29 20:07:51.273 | INFO  | Timestamp: 2025-11-29 20:07:50.973 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 297ms
2025-11-29 20:08:21.474 | INFO  | Timestamp: 2025-11-29 20:08:16.544 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Argentina] | Execution Time: 4930ms
2025-11-29 20:08:39.908 | INFO  | Timestamp: 2025-11-29 20:08:39.320 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Barcelona] | Execution Time: 588ms
2025-11-29 20:08:53.841 | ERROR | Timestamp: 2025-11-29 20:08:53.222 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Argentina W] | Execution Time: 601ms | Status: FAILED | Error: JSONObject["teams"] not found.
2025-11-29 20:10:39.686 | INFO  | Timestamp: 2025-11-29 20:10:37.184 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Argentina W] | Execution Time: 2502ms
2025-11-29 20:12:35.458 | ERROR | Timestamp: 2025-11-29 20:12:31.808 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Bayern] | Execution Time: 3649ms | Status: FAILED | Error: JSONObject["teams"] not found.
2025-11-29 20:14:48.145 | ERROR | Timestamp: 2025-11-29 20:14:44.416 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Bayern] | Execution Time: 3729ms | Status: FAILED | Error: JSONObject["teams"] not found.
2025-11-29 20:34:27.940 | ERROR | Timestamp: 2025-11-29 20:34:22.468 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Bayern] | Execution Time: 5470ms | Status: FAILED | Error: JSONObject["teams"] not found.
2025-11-29 23:40:40.326 | INFO  | Timestamp: 2025-11-29 23:40:40.141 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 185ms
2025-11-29 23:40:43.632 | INFO  | Timestamp: 2025-11-29 23:40:43.211 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 421ms
2025-11-29 23:40:50.291 | INFO  | Timestamp: 2025-11-29 23:40:48.037 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Bayern] | Execution Time: 2254ms
2025-11-29 23:41:17.074 | INFO  | Timestamp: 2025-11-29 23:41:16.770 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Bayern Munich] | Execution Time: 304ms
2025-11-29 23:43:21.205 | INFO  | Timestamp: 2025-11-29 23:43:21.080 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 122ms
2025-11-29 23:43:25.247 | INFO  | Timestamp: 2025-11-29 23:43:24.984 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 263ms
2025-11-29 23:43:33.081 | INFO  | Timestamp: 2025-11-29 23:43:30.761 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Bayern Munich] | Execution Time: 2320ms
2025-11-29 23:45:39.303 | INFO  | Timestamp: 2025-11-29 23:45:39.048 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 252ms
2025-11-29 23:45:41.876 | INFO  | Timestamp: 2025-11-29 23:45:41.403 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 473ms
2025-11-29 23:45:52.575 | ERROR | Timestamp: 2025-11-29 23:45:45.803 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Bayern Munich] | Execution Time: 6765ms | Status: FAILED | Error: JSONObject["teams"] not found.
2025-11-29 23:48:35.054 | ERROR | Timestamp: 2025-11-29 23:48:30.322 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Bayern Munich] | Execution Time: 4732ms | Status: FAILED | Error: JSONObject["teams"] not found.
2025-11-29 23:55:29.299 | INFO  | Timestamp: 2025-11-29 23:55:29.111 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 187ms
2025-11-29 23:55:34.455 | INFO  | Timestamp: 2025-11-29 23:55:34.001 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 454ms
2025-11-29 23:55:44.848 | ERROR | Timestamp: 2025-11-29 23:55:38.054 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Bayern Munich] | Execution Time: 6794ms | Status: FAILED | Error: JSONObject["teams"] not found.
2025-11-29 23:56:07.704 | ERROR | Timestamp: 2025-11-29 23:56:07.412 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Brazil] | Execution Time: 292ms | Status: FAILED | Error: JSONObject["teams"] not found.
2025-11-29 23:56:26.923 | ERROR | Timestamp: 2025-11-29 23:56:26.644 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Brazil] | Execution Time: 279ms | Status: FAILED | Error: JSONObject["teams"] not found.
2025-11-29 23:57:00.677 | INFO  | Timestamp: 2025-11-29 23:57:00.044 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Brazil] | Execution Time: 633ms
2025-11-29 23:57:57.327 | INFO  | Timestamp: 2025-11-29 23:57:55.520 | User: lucas | Operation: TeamController.predictMatch(..) | Parameters: [346, 409] | Execution Time: 1807ms
2025-11-30 00:01:15.479 | INFO  | Timestamp: 2025-11-30 00:01:15.424 | User: lucas | Operation: TeamController.predictMatch(..) | Parameters: [346, 409] | Execution Time: 55ms
2025-11-30 00:04:02.556 | INFO  | Timestamp: 2025-11-30 00:04:00.934 | User: lucas | Operation: TeamController.predictMatch(..) | Parameters: [889, 90] | Execution Time: 1622ms
2025-11-30 00:04:56.585 | INFO  | Timestamp: 2025-11-30 00:04:55.984 | User: lucas | Operation: TeamController.predictMatch(..) | Parameters: [346, 460] | Execution Time: 601ms
2025-11-30 00:05:13.790 | INFO  | Timestamp: 2025-11-30 00:05:13.261 | User: lucas | Operation: TeamController.predictMatch(..) | Parameters: [346, 12] | Execution Time: 529ms
2025-11-30 00:05:36.287 | INFO  | Timestamp: 2025-11-30 00:05:35.556 | User: lucas | Operation: TeamController.predictMatch(..) | Parameters: [346, 140] | Execution Time: 731ms
2025-11-30 00:05:46.775 | ERROR | Timestamp: 2025-11-30 00:05:46.447 | User: lucas | Operation: TeamController.predictMatch(..) | Parameters: [346, 250] | Execution Time: 326ms | Status: FAILED | Error: null
2025-11-30 00:05:54.667 | ERROR | Timestamp: 2025-11-30 00:05:54.327 | User: lucas | Operation: TeamController.predictMatch(..) | Parameters: [346, 406] | Execution Time: 339ms | Status: FAILED | Error: null
2025-11-30 00:06:20.191 | INFO  | Timestamp: 2025-11-30 00:06:20.164 | User: lucas | Operation: TeamController.predictMatch(..) | Parameters: [346, 409] | Execution Time: 27ms
2025-11-30 13:05:48.802 | INFO  | Timestamp: 2025-11-30 13:05:48.596 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 204ms
2025-11-30 13:05:53.852 | INFO  | Timestamp: 2025-11-30 13:05:53.429 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 422ms
2025-11-30 13:06:48.143 | INFO  | Timestamp: 2025-11-30 13:06:48.037 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 107ms
2025-11-30 13:07:53.685 | ERROR | Timestamp: 2025-11-30 13:07:52.483 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [346] | Execution Time: 1200ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 13:14:30.634 | INFO  | Timestamp: 2025-11-30 13:14:30.068 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 564ms
2025-11-30 13:14:33.124 | INFO  | Timestamp: 2025-11-30 13:14:32.650 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 474ms
2025-11-30 13:14:38.562 | ERROR | Timestamp: 2025-11-30 13:14:37.404 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [346] | Execution Time: 1154ms | Status: FAILED | Error: null
2025-11-30 13:16:58.534 | INFO  | Timestamp: 2025-11-30 13:16:58.333 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 199ms
2025-11-30 13:17:00.878 | INFO  | Timestamp: 2025-11-30 13:17:00.488 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 390ms
2025-11-30 13:17:17.054 | ERROR | Timestamp: 2025-11-30 13:17:05.394 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [346] | Execution Time: 11656ms | Status: FAILED | Error: timeout
2025-11-30 13:17:50.534 | INFO  | Timestamp: 2025-11-30 13:17:49.989 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [346] | Execution Time: 545ms
2025-11-30 13:17:55.578 | INFO  | Timestamp: 2025-11-30 13:17:54.866 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [346] | Execution Time: 712ms
2025-11-30 13:17:57.590 | INFO  | Timestamp: 2025-11-30 13:17:57.243 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [346] | Execution Time: 347ms
2025-11-30 13:17:58.969 | INFO  | Timestamp: 2025-11-30 13:17:58.664 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [346] | Execution Time: 305ms
2025-11-30 13:18:00.375 | INFO  | Timestamp: 2025-11-30 13:18:00.040 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [346] | Execution Time: 335ms
2025-11-30 13:30:01.300 | INFO  | Timestamp: 2025-11-30 13:30:01.173 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 121ms
2025-11-30 13:30:04.321 | INFO  | Timestamp: 2025-11-30 13:30:04.064 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 257ms
2025-11-30 13:30:18.737 | INFO  | Timestamp: 2025-11-30 13:30:08.926 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [346] | Execution Time: 9811ms
2025-11-30 13:30:26.472 | INFO  | Timestamp: 2025-11-30 13:30:26.444 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [346] | Execution Time: 28ms
2025-11-30 13:30:30.355 | INFO  | Timestamp: 2025-11-30 13:30:30.334 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [346] | Execution Time: 21ms
2025-11-30 13:30:31.428 | INFO  | Timestamp: 2025-11-30 13:30:31.412 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [346] | Execution Time: 16ms
2025-11-30 15:21:32.520 | ERROR | Timestamp: 2025-11-30 15:21:32.157 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 324ms | Status: FAILED | Error: could not prepare statement [Table "USERS" not found (this database is empty); SQL statement:
select u1_0.id,u1_0.password_hash,u1_0.username from users u1_0 where u1_0.username=? [42104-232]] [select u1_0.id,u1_0.password_hash,u1_0.username from users u1_0 where u1_0.username=?]; SQL [select u1_0.id,u1_0.password_hash,u1_0.username from users u1_0 where u1_0.username=?]
2025-11-30 15:21:45.382 | ERROR | Timestamp: 2025-11-30 15:21:45.374 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 8ms | Status: FAILED | Error: could not prepare statement [Table "USERS" not found (this database is empty); SQL statement:
select u1_0.id,u1_0.password_hash,u1_0.username from users u1_0 where u1_0.username=? [42104-232]] [select u1_0.id,u1_0.password_hash,u1_0.username from users u1_0 where u1_0.username=?]; SQL [select u1_0.id,u1_0.password_hash,u1_0.username from users u1_0 where u1_0.username=?]
2025-11-30 15:21:55.913 | ERROR | Timestamp: 2025-11-30 15:21:55.910 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 3ms | Status: FAILED | Error: could not prepare statement [Table "USERS" not found (this database is empty); SQL statement:
select u1_0.id,u1_0.password_hash,u1_0.username from users u1_0 where u1_0.username=? [42104-232]] [select u1_0.id,u1_0.password_hash,u1_0.username from users u1_0 where u1_0.username=?]; SQL [select u1_0.id,u1_0.password_hash,u1_0.username from users u1_0 where u1_0.username=?]
2025-11-30 15:22:53.814 | INFO  | Timestamp: 2025-11-30 15:22:53.596 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 216ms
2025-11-30 15:22:59.572 | INFO  | Timestamp: 2025-11-30 15:22:59.141 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 431ms
2025-11-30 15:23:19.115 | INFO  | Timestamp: 2025-11-30 15:23:09.548 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [346] | Execution Time: 9567ms
2025-11-30 15:24:00.560 | ERROR | Timestamp: 2025-11-30 15:23:44.245 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [889] | Execution Time: 16307ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 15:24:26.073 | ERROR | Timestamp: 2025-11-30 15:24:15.682 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [889] | Execution Time: 10390ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 15:24:48.626 | ERROR | Timestamp: 2025-11-30 15:24:39.024 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [889] | Execution Time: 9602ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 15:25:12.630 | ERROR | Timestamp: 2025-11-30 15:25:00.602 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [890] | Execution Time: 12028ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 15:25:29.289 | ERROR | Timestamp: 2025-11-30 15:25:17.165 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [905] | Execution Time: 12124ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 15:48:46.016 | INFO  | Timestamp: 2025-11-30 15:48:45.831 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 177ms
2025-11-30 15:48:49.914 | INFO  | Timestamp: 2025-11-30 15:48:49.575 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 339ms
2025-11-30 15:49:18.502 | ERROR | Timestamp: 2025-11-30 15:48:59.637 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [905] | Execution Time: 18863ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 15:49:32.295 | INFO  | Timestamp: 2025-11-30 15:49:25.702 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [346] | Execution Time: 6593ms
2025-11-30 15:49:36.605 | INFO  | Timestamp: 2025-11-30 15:49:36.587 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [346] | Execution Time: 18ms
2025-11-30 15:50:04.422 | ERROR | Timestamp: 2025-11-30 15:49:49.934 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [889] | Execution Time: 14488ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 15:52:56.156 | INFO  | Timestamp: 2025-11-30 15:52:56.000 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 154ms
2025-11-30 15:52:59.630 | INFO  | Timestamp: 2025-11-30 15:52:59.312 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 318ms
2025-11-30 15:53:15.965 | ERROR | Timestamp: 2025-11-30 15:53:03.204 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [889] | Execution Time: 12758ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 15:56:03.298 | INFO  | Timestamp: 2025-11-30 15:56:03.143 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 153ms
2025-11-30 15:56:06.550 | INFO  | Timestamp: 2025-11-30 15:56:06.196 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 354ms
2025-11-30 15:56:28.479 | ERROR | Timestamp: 2025-11-30 15:56:10.382 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [889] | Execution Time: 18092ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 15:57:21.555 | INFO  | Timestamp: 2025-11-30 15:57:21.191 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [907] | Execution Time: 364ms
2025-11-30 15:57:31.488 | INFO  | Timestamp: 2025-11-30 15:57:31.476 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [907] | Execution Time: 12ms
2025-11-30 15:59:25.308 | ERROR | Timestamp: 2025-11-30 15:59:15.054 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [889] | Execution Time: 10254ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 16:06:52.273 | INFO  | Timestamp: 2025-11-30 16:06:52.103 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 170ms
2025-11-30 16:06:55.491 | INFO  | Timestamp: 2025-11-30 16:06:55.091 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 400ms
